,type,location,bgloc,area,distance,Timestep 1 (mean),Timestep 2 (mean),Timestep 3 (mean),Timestep 4 (mean),Timestep 5 (mean),Timestep 6 (mean),Timestep 7 (mean),Timestep 8 (mean),Timestep 1 (min),Timestep 2 (min),Timestep 3 (min),Timestep 4 (min),Timestep 5 (min),Timestep 6 (min),Timestep 7 (min),Timestep 8 (min),Timestep 1 (max),Timestep 2 (max),Timestep 3 (max),Timestep 4 (max),Timestep 5 (max),Timestep 6 (max),Timestep 7 (max),Timestep 8 (max),Timestep 1 (RawIntDen),Timestep 2 (RawIntDen),Timestep 3 (RawIntDen),Timestep 4 (RawIntDen),Timestep 5 (RawIntDen),Timestep 6 (RawIntDen),Timestep 7 (RawIntDen),Timestep 8 (RawIntDen),Timestep 1 (IntDen),Timestep 2 (IntDen),Timestep 3 (IntDen),Timestep 4 (IntDen),Timestep 5 (IntDen),Timestep 6 (IntDen),Timestep 7 (IntDen),Timestep 8 (IntDen),Timestep 1 (bg mean),Timestep 2 (bg mean),Timestep 3 (bg mean),Timestep 4 (bg mean),Timestep 5 (bg mean),Timestep 6 (bg mean),Timestep 7 (bg mean),Timestep 8 (bg mean)
Spine: 0,0,[ 52 121],[ 45.10581732 188.38375312],[0.6926040000000001],0.5236605966812394,66.61006289308176,52.77987421383648,62.0314465408805,66.88050314465409,60.16352201257862,66.20125786163523,65.51572327044025,76.39622641509433,18,18,17,16,19,21,26,26,183,192,182,213,174,200,154,196,10591,8392,9863,10634,9566,10526,10417,12147,7335.368964000001,5812.332768,6831.153252000001,7365.150936000001,6625.449864000001,7290.349704000001,7214.855868000001,8413.060788,8.19496855345912,8.283018867924529,9.132075471698114,9.748427672955975,9.257861635220126,9.660377358490566,10.358490566037736,9.88679245283019
Spine: 1,0,[132 193],[158.77995694 175.66496827],[0.570636],6.513264813294278,78.52671755725191,66.6793893129771,75.74809160305344,116.7557251908397,83.61832061068702,86.5114503816794,100.12213740458016,94.38931297709924,10,9,15,22,11,12,14,10,211,194,181,234,238,220,255,255,10287,8735,9923,15295,10954,11333,13116,12365,5870.1325320000005,4984.50546,5662.421028000001,8727.877620000001,6250.746744000001,6467.017788000001,7484.461776000001,7055.914140000001,11.821705426356589,12.03875968992248,12.279069767441861,13.69767441860465,13.178294573643411,12.930232558139535,14.7984496124031,14.465116279069768
Spine: 2,0,[308 242],[305.84090679 211.43655067],[0.7100280000000001],19.006080542141678,50.22699386503067,35.52760736196319,52.79141104294479,36.4478527607362,50.95705521472393,51.70552147239264,55.11042944785276,59.91411042944785,9,9,13,10,12,7,10,10,171,106,156,99,114,132,162,187,8187,5791,8605,5941,8306,8428,8983,9766,5812.999236000001,4111.772148,6109.790940000001,4218.276348,5897.492568000001,5984.115984000001,6378.1815240000005,6934.1334480000005,9.425,9.975,10.51875,10.59375,10.4375,12.1875,11.73125,11.56875
Spine: 3,0,[408 246],[407.59118561 271.85077871],[0.7797240000000001],25.680774389761485,57.29608938547486,84.55307262569832,72.31843575418995,126.10614525139665,87.68715083798882,83.85474860335195,85.89944134078212,63.4804469273743,6,12,7,17,17,11,10,8,188,194,202,239,198,170,221,174,10256,15135,12945,22573,15696,15010,15376,11363,7996.849344000001,11801.12274,10093.527180000001,17600.709852000004,12238.547904000001,11703.65724,11989.036224000001,8860.003812,5.988439306358382,6.22543352601156,6.664739884393064,7.335260115606936,7.38728323699422,8.07514450867052,8.416184971098266,7.872832369942197
Spine: 4,0,[522 266],[514.9059328  290.13403194],[0.9321840000000001],33.434141283121996,68.49532710280374,70.62616822429906,66.94859813084112,101.40186915887851,139.34579439252337,128.1728971962617,123.59345794392523,96.00934579439253,9,10,9,8,17,13,15,8,196,242,230,239,255,255,255,248,14658,15114,14327,21700,29820,27429,26449,20546,13663.953072000002,14089.028976000001,13355.400168000002,20228.3928,27797.726880000002,25568.874936000004,24655.334616000004,19152.652464000003,5.398148148148148,5.611111111111111,6.314814814814815,7.314814814814815,7.666666666666667,7.8657407407407405,8.49074074074074,7.893518518518518
Spine: 5,0,[844 270],[848 293],[1.3721400000000001],54.428759259725524,50.2031746031746,70.41904761904762,59.092063492063495,94.4095238095238,89.98412698412699,95.16507936507936,85.86031746031746,77.82222222222222,5,9,7,8,16,10,12,9,167,197,170,212,201,209,207,196,15814,22182,18614,29739,28345,29977,27046,24514,21699.021960000002,30436.809480000004,25541.013960000004,40806.07146000001,38893.308300000004,41132.64078,37110.898440000004,33636.63996,6.568253968253968,7.377777777777778,7.314285714285714,8.666666666666666,8.434920634920635,9.653968253968253,9.679365079365079,9.501587301587302
Spine: 6,0,[958 239],[963 268],[1.5942960000000002],62.27243123248771,55.90710382513661,60.39071038251366,64.5327868852459,84.8360655737705,105.73497267759562,121.68032786885246,127.60109289617486,115.3415300546448,5,7,8,9,15,30,33,18,163,205,174,234,255,255,242,255,20462,22103,23619,31050,38699,44535,46702,42215,32622.484752000004,35238.72448800001,37655.67722400001,49502.89080000001,61697.660904000004,71001.97236000001,74456.81179200001,67303.20564000001,5.890710382513661,5.4863387978142075,6.699453551912568,6.8469945355191255,6.581967213114754,8.423497267759563,8.748633879781421,8.773224043715848
