,type,location,bgloc,area,distance,Timestep 1 (mean),Timestep 2 (mean),Timestep 3 (mean),Timestep 4 (mean),Timestep 5 (mean),Timestep 6 (mean),Timestep 7 (mean),Timestep 8 (mean),Timestep 1 (min),Timestep 2 (min),Timestep 3 (min),Timestep 4 (min),Timestep 5 (min),Timestep 6 (min),Timestep 7 (min),Timestep 8 (min),Timestep 1 (max),Timestep 2 (max),Timestep 3 (max),Timestep 4 (max),Timestep 5 (max),Timestep 6 (max),Timestep 7 (max),Timestep 8 (max),Timestep 1 (RawIntDen),Timestep 2 (RawIntDen),Timestep 3 (RawIntDen),Timestep 4 (RawIntDen),Timestep 5 (RawIntDen),Timestep 6 (RawIntDen),Timestep 7 (RawIntDen),Timestep 8 (RawIntDen),Timestep 1 (IntDen),Timestep 2 (IntDen),Timestep 3 (IntDen),Timestep 4 (IntDen),Timestep 5 (IntDen),Timestep 6 (IntDen),Timestep 7 (IntDen),Timestep 8 (IntDen),Timestep 1 (bg mean),Timestep 2 (bg mean),Timestep 3 (bg mean),Timestep 4 (bg mean),Timestep 5 (bg mean),Timestep 6 (bg mean),Timestep 7 (bg mean),Timestep 8 (bg mean)
Spine: 0,0,[196 267],[196 283],[0.901692],12.017030614445652,98.1256038647343,84.02898550724638,70.65700483091787,80.44444444444444,72.71980676328502,80.26086956521739,84.91787439613526,81.29951690821257,12,9,8,10,13,12,15,12,254,231,247,206,195,227,223,240,20312,17394,14626,16652,15053,16614,17578,16829,18315.167904,15684.030648000002,13188.147192000002,15014.975184,13573.169676000001,14980.710888000001,15849.941976000002,15174.574668000001,10.415458937198068,10.11111111111111,9.666666666666666,10.78743961352657,10.93719806763285,11.594202898550725,10.971014492753623,10.893719806763285
Spine: 1,0,[221 268],[224 291],[0.8319960000000001],13.460730744982124,101.38219895287958,77.17277486910994,80.29319371727749,101.18848167539267,101.37696335078535,66.73298429319372,78.282722513089,82.21989528795811,13,10,13,18,9,10,9,8,240,216,237,215,243,251,252,255,19364,14740,15336,19327,19363,12746,14952,15704,16110.770544000003,12263.621040000002,12759.490656000002,16079.986692000002,16109.938548000002,10604.621016000001,12440.004192000002,13065.665184000001,12.774869109947645,13.43979057591623,11.518324607329843,10.38219895287958,11.120418848167539,10.356020942408376,9.712041884816754,9.37696335078534
Spine: 2,0,[247 261],[250 279],[0.644688],15.32963128989156,75.83783783783784,58.45945945945946,55.358108108108105,32.763513513513516,26.2972972972973,36.222972972972975,38.95945945945946,28.22972972972973,13,8,8,6,8,6,7,6,206,176,198,170,158,190,140,187,11224,8652,8193,4849,3892,5361,5766,4178,7235.978112000001,5577.8405760000005,5281.928784000001,3126.0921120000003,2509.125696,3456.1723680000005,3717.2710080000006,2693.5064640000005,9.33108108108108,12.364864864864865,15.858108108108109,13.405405405405405,10.121621621621621,8.912162162162161,8.756756756756756,8.378378378378379
