,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 2 (mean),Timestep 3 (mean),Timestep 4 (mean),Timestep 5 (mean),Timestep 6 (mean),Timestep 7 (mean),Timestep 8 (mean),Timestep 1 (min),Timestep 2 (min),Timestep 3 (min),Timestep 4 (min),Timestep 5 (min),Timestep 6 (min),Timestep 7 (min),Timestep 8 (min),Timestep 1 (max),Timestep 2 (max),Timestep 3 (max),Timestep 4 (max),Timestep 5 (max),Timestep 6 (max),Timestep 7 (max),Timestep 8 (max),Timestep 1 (RawIntDen),Timestep 2 (RawIntDen),Timestep 3 (RawIntDen),Timestep 4 (RawIntDen),Timestep 5 (RawIntDen),Timestep 6 (RawIntDen),Timestep 7 (RawIntDen),Timestep 8 (RawIntDen),Timestep 1 (IntDen),Timestep 2 (IntDen),Timestep 3 (IntDen),Timestep 4 (IntDen),Timestep 5 (IntDen),Timestep 6 (IntDen),Timestep 7 (IntDen),Timestep 8 (IntDen),Timestep 1 (bg mean),Timestep 2 (bg mean),Timestep 3 (bg mean),Timestep 4 (bg mean),Timestep 5 (bg mean),Timestep 6 (bg mean),Timestep 7 (bg mean),Timestep 8 (bg mean)
Spine: 0,0,[308 178],[394.8620365  71.6446408],[1.180476],20.053018168291636,0,39.95571955719557,41.63468634686347,39.85608856088561,45.52029520295203,46.91143911439114,45.586715867158674,44.298892988929886,41.09225092250922,8,6,8,9,11,11,8,9,134,164,158,160,171,138,155,119,10828,11283,10801,12336,12713,12354,12005,11136,47.166768000000005,49.148748000000005,47.049156,53.73561600000001,55.37782800000001,53.814024,52.293780000000005,48.508416000000004,7.104477611940299,7.205223880597015,7.100746268656716,7.906716417910448,7.365671641791045,8.167910447761194,7.712686567164179,8.059701492537313
Spine: 1,0,[358 170],[470.21355398  68.6305801 ],[0.49222800000000005],23.273257996264288,0,71.26548672566372,89.97345132743362,94.17699115044248,141.3362831858407,127.83185840707965,124.84070796460178,129.23893805309734,110.51327433628319,11,18,24,45,43,46,42,42,226,241,186,239,231,221,242,193,8053,10167,10642,15971,14445,14107,14604,12488,35.07886800000001,44.287452,46.35655200000001,69.569676,62.92242000000001,61.450092000000005,63.615024000000005,54.39772800000001,6.982142857142857,7.071428571428571,7.205357142857143,7.285714285714286,7.1875,7.098214285714286,7.473214285714286,7.553571428571429
Spine: 2,0,[411 171],[428.01670419  69.635267  ],[0.9147600000000001],26.68306558202042,0,74.29047619047618,51.857142857142854,53.99047619047619,99.88571428571429,62.49047619047619,60.34285714285714,71.50952380952381,66.98571428571428,7,7,9,20,8,8,12,11,223,181,146,214,147,146,152,142,15601,10890,11338,20976,13123,12672,15017,14067,67.95795600000001,47.436840000000004,49.38832800000001,91.37145600000001,57.163788000000004,55.19923200000001,65.41405200000001,61.27585200000001,7.338164251207729,7.536231884057971,7.845410628019324,7.357487922705314,7.980676328502415,8.483091787439614,8.48792270531401,8.154589371980677
Spine: 3,0,[428 145],[423 118],[0.792792],29.000132983607564,0,49.94505494505494,50.14835164835165,48.79120879120879,59.74175824175824,34.41208791208791,46.74175824175824,44.35164835164835,27.12087912087912,8,14,9,10,9,8,9,8,142,125,135,185,93,122,103,86,9090,9127,8880,10873,6263,8507,8072,4936,39.59604,39.757212,38.68128,47.362788,27.281628000000005,37.056492000000006,35.161632000000004,21.501216000000003,7.928571428571429,7.725274725274725,7.71978021978022,7.461538461538462,7.8901098901098905,7.4010989010989015,7.554945054945055,7.582417582417582
Spine: 4,0,[452 138],[449 104],[1.11078],29.631692461615014,0,28.356862745098038,27.36862745098039,22.098039215686274,21.44705882352941,20.941176470588236,21.498039215686273,19.094117647058823,18.811764705882354,8,7,7,6,6,6,6,6,80,103,55,86,103,76,58,55,7231,6979,5635,5469,5340,5482,4869,4797,31.498236000000002,30.400524000000004,24.546060000000004,23.822964000000002,23.26104,23.879592000000002,21.209364,20.895732000000002,7.733333333333333,7.901960784313726,7.4980392156862745,7.811764705882353,7.658823529411765,7.8431372549019605,7.949019607843137,7.709803921568628
Spine: 5,0,[472 167],[412.94640069  98.77118709],[1.1194920000000002],30.868951323180674,0,109.0,63.04280155642024,70.19844357976653,149.85603112840468,94.8249027237354,87.05447470817121,95.53696498054475,92.27237354085604,14,10,11,31,14,12,14,17,248,174,235,255,230,234,211,235,28013,16202,18041,38513,24370,22373,24553,23714,122.024628,70.575912,78.58659600000001,167.762628,106.15572000000002,97.45678800000002,106.95286800000001,103.298184,6.98406374501992,7.191235059760956,7.143426294820717,7.235059760956175,7.370517928286852,7.54183266932271,7.370517928286852,7.394422310756972
Spine: 6,0,[488 144],[487 124],[0.8145720000000001],31.924951323180675,0,77.81818181818181,66.6096256684492,40.19786096256684,40.63101604278075,59.23529411764706,61.096256684491976,45.55080213903744,38.149732620320854,13,14,9,7,9,11,7,7,161,146,125,154,148,155,108,100,14552,12456,7517,7598,11077,11425,8518,7134,63.388512000000006,54.25833600000001,32.744052,33.09688800000001,48.251412,49.767300000000006,37.10440800000001,31.075704,11.871134020618557,10.11229946524064,9.508021390374331,8.406417112299465,8.983957219251337,8.636363636363637,8.37433155080214,8.117647058823529
