,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 2 (mean),Timestep 3 (mean),Timestep 4 (mean),Timestep 5 (mean),Timestep 6 (mean),Timestep 7 (mean),Timestep 8 (mean),Timestep 1 (min),Timestep 2 (min),Timestep 3 (min),Timestep 4 (min),Timestep 5 (min),Timestep 6 (min),Timestep 7 (min),Timestep 8 (min),Timestep 1 (max),Timestep 2 (max),Timestep 3 (max),Timestep 4 (max),Timestep 5 (max),Timestep 6 (max),Timestep 7 (max),Timestep 8 (max),Timestep 1 (RawIntDen),Timestep 2 (RawIntDen),Timestep 3 (RawIntDen),Timestep 4 (RawIntDen),Timestep 5 (RawIntDen),Timestep 6 (RawIntDen),Timestep 7 (RawIntDen),Timestep 8 (RawIntDen),Timestep 1 (IntDen),Timestep 2 (IntDen),Timestep 3 (IntDen),Timestep 4 (IntDen),Timestep 5 (IntDen),Timestep 6 (IntDen),Timestep 7 (IntDen),Timestep 8 (IntDen),Timestep 1 (bg mean),Timestep 2 (bg mean),Timestep 3 (bg mean),Timestep 4 (bg mean),Timestep 5 (bg mean),Timestep 6 (bg mean),Timestep 7 (bg mean),Timestep 8 (bg mean)
Spine: 0,0,[374 114],[387.72256853  72.41722073],[0.9713880000000001],0.8196039241070088,0,48.46188340807175,73.39910313901345,51.600896860986545,106.05381165919283,66.4798206278027,52.87892376681614,42.18385650224215,53.68609865470852,7,13,10,16,11,8,7,10,172,226,210,252,188,182,172,133,10807,16368,11507,23650,14825,11792,9407,11972,47.075292000000005,71.29900800000001,50.124492000000004,103.01940000000002,64.57770000000001,51.36595200000001,40.97689200000001,52.150032,6.9058295964125564,7.255605381165919,6.932735426008969,7.062780269058296,7.7847533632287,7.946188340807175,7.551569506726457,7.354260089686099
Spine: 1,0,[448 171],[441 196],[1.0541520000000002],6.624049109800583,0,45.743801652892564,32.15702479338843,53.450413223140494,91.74380165289256,80.43801652892562,61.16115702479339,38.80165289256198,34.29338842975206,6,5,6,6,10,7,6,6,175,125,196,232,220,234,128,126,11070,7782,12935,22202,19466,14801,9390,8299,48.22092000000001,33.898392,56.344860000000004,96.71191200000001,84.793896,64.473156,40.902840000000005,36.15044400000001,6.909090909090909,6.880165289256198,7.136363636363637,7.586776859504132,7.533057851239669,7.016528925619835,7.132231404958677,6.966942148760331
Spine: 2,0,[410 110],[435  67],[0.9539640000000001],2.5791676384487405,0,68.47488584474885,63.461187214611876,63.57077625570776,61.87671232876713,58.54337899543379,66.94063926940639,53.44748858447488,58.602739726027394,9,6,8,8,8,9,8,10,205,168,208,172,165,198,141,132,14996,13898,13922,13551,12821,14660,11705,12834,65.32257600000001,60.539688000000005,60.64423200000001,59.02815600000001,55.848276000000006,63.85896000000001,50.98698,55.90490400000001,6.671232876712328,6.757990867579909,6.762557077625571,6.712328767123288,6.698630136986301,7.109589041095891,6.922374429223744,7.228310502283105
Spine: 3,0,[453 147],[460.49680008 109.90697637],[1.1586960000000002],6.525643200034335,0,42.00375939849624,37.973684210526315,39.402255639097746,84.48496240601504,84.04887218045113,66.63533834586467,56.255639097744364,44.95864661654135,6,9,7,15,11,7,9,9,161,108,168,173,246,170,172,126,11173,10101,10481,22473,22357,17725,14964,11959,48.669588000000005,43.999956000000005,45.655236,97.89238800000001,97.38709200000001,77.21010000000001,65.18318400000001,52.09340400000001,6.7272727272727275,6.71969696969697,7.0,7.1893939393939394,7.212121212121212,6.901515151515151,8.401515151515152,11.284090909090908
Spine: 4,0,[493 171],[497.98655573 197.01552626],[0.9757440000000002],9.25946756015329,0,30.205357142857142,24.68281938325991,27.200892857142858,47.19383259911894,45.669603524229075,48.5374449339207,33.85462555066079,29.898678414096917,6,6,6,8,6,9,6,6,117,88,82,125,141,132,126,128,6766,5603,6093,10713,10367,11018,7685,6787,29.472696000000003,24.406668000000003,26.541108,46.665828000000005,45.158652000000004,47.99440800000001,33.475860000000004,29.564172000000003,7.08994708994709,6.809523809523809,7.068783068783069,6.962962962962963,7.243386243386244,6.978835978835979,7.391534391534392,7.444444444444445
Spine: 5,0,[504 143],[496 111],[0.44866800000000007],10.330969058298171,0,36.63106796116505,34.04347826086956,26.660869565217393,40.65217391304348,33.904347826086955,32.82608695652174,18.17391304347826,15.382608695652173,6,6,6,10,10,8,6,7,119,138,110,171,184,152,64,75,3773,3915,3066,4675,3899,3775,2090,1769,16.435188,17.05374,13.355496000000002,20.364300000000004,16.984044,16.443900000000003,9.104040000000001,7.705764000000001,6.982608695652174,6.582608695652174,6.947826086956522,7.043478260869565,7.269565217391304,7.217391304347826,7.078260869565217,7.165217391304348
