,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 2 (mean),Timestep 3 (mean),Timestep 4 (mean),Timestep 5 (mean),Timestep 6 (mean),Timestep 7 (mean),Timestep 8 (mean),Timestep 1 (min),Timestep 2 (min),Timestep 3 (min),Timestep 4 (min),Timestep 5 (min),Timestep 6 (min),Timestep 7 (min),Timestep 8 (min),Timestep 1 (max),Timestep 2 (max),Timestep 3 (max),Timestep 4 (max),Timestep 5 (max),Timestep 6 (max),Timestep 7 (max),Timestep 8 (max),Timestep 1 (RawIntDen),Timestep 2 (RawIntDen),Timestep 3 (RawIntDen),Timestep 4 (RawIntDen),Timestep 5 (RawIntDen),Timestep 6 (RawIntDen),Timestep 7 (RawIntDen),Timestep 8 (RawIntDen),Timestep 1 (IntDen),Timestep 2 (IntDen),Timestep 3 (IntDen),Timestep 4 (IntDen),Timestep 5 (IntDen),Timestep 6 (IntDen),Timestep 7 (IntDen),Timestep 8 (IntDen),Timestep 1 (bg mean),Timestep 2 (bg mean),Timestep 3 (bg mean),Timestep 4 (bg mean),Timestep 5 (bg mean),Timestep 6 (bg mean),Timestep 7 (bg mean),Timestep 8 (bg mean)
Spine: 0,0,[229 292],[263.64766156 373.06635376],[0.9670320000000001],1.8403099475736044,0,53.409909909909906,45.527027027027025,51.531531531531535,63.12162162162162,49.171171171171174,43.4054054054054,46.64414414414414,41.468468468468465,9,8,6,9,7,6,5,5,132,123,152,152,172,110,122,119,11857,10107,11440,14013,10916,9636,10355,9206,51.649092,44.026092000000006,49.832640000000005,61.040628000000005,47.550096,41.974416000000005,45.10638000000001,40.101336,3.9357798165137616,3.518348623853211,3.761467889908257,3.9862385321100917,4.967889908256881,5.169724770642202,4.229357798165138,4.637614678899083
Spine: 1,0,[240 325],[225.89419494 347.89737602],[0.6664680000000001],3.1927417429317155,0,40.549019607843135,40.130718954248366,33.01960784313726,48.44444444444444,27.50326797385621,25.745098039215687,43.254901960784316,33.529411764705884,6,6,5,5,4,4,4,4,88,86,96,131,85,94,141,105,6204,6140,5052,7412,4208,3939,6618,5130,27.024624000000003,26.745840000000005,22.006512,32.286672,18.330048,17.158284000000002,28.828008000000004,22.346280000000004,5.572368421052632,5.480263157894737,5.394736842105263,5.092105263157895,5.5855263157894735,5.4868421052631575,5.809210526315789,5.6644736842105265
Spine: 2,0,[259 335],[247.13051991 273.17697334],[0.8189280000000001],4.417558607180648,0,37.83510638297872,34.159574468085104,21.04787234042553,29.18617021276596,24.72872340425532,17.80851063829787,27.77127659574468,19.420212765957448,4,6,4,4,1,2,4,0,117,94,67,105,102,74,86,80,7113,6422,3957,5487,4649,3348,5221,3651,30.984228000000005,27.974232000000004,17.236692,23.901372000000002,20.251044000000004,14.583888000000002,22.742676000000003,15.903756000000001,5.931578947368421,5.578947368421052,5.610526315789474,5.810526315789474,6.068421052631579,5.936842105263158,6.105263157894737,5.647368421052631
