,type,location,bgloc,area,distance,Timestep 1 (mean),Timestep 2 (mean),Timestep 3 (mean),Timestep 4 (mean),Timestep 5 (mean),Timestep 6 (mean),Timestep 7 (mean),Timestep 8 (mean),Timestep 1 (min),Timestep 2 (min),Timestep 3 (min),Timestep 4 (min),Timestep 5 (min),Timestep 6 (min),Timestep 7 (min),Timestep 8 (min),Timestep 1 (max),Timestep 2 (max),Timestep 3 (max),Timestep 4 (max),Timestep 5 (max),Timestep 6 (max),Timestep 7 (max),Timestep 8 (max),Timestep 1 (RawIntDen),Timestep 2 (RawIntDen),Timestep 3 (RawIntDen),Timestep 4 (RawIntDen),Timestep 5 (RawIntDen),Timestep 6 (RawIntDen),Timestep 7 (RawIntDen),Timestep 8 (RawIntDen),Timestep 1 (IntDen),Timestep 2 (IntDen),Timestep 3 (IntDen),Timestep 4 (IntDen),Timestep 5 (IntDen),Timestep 6 (IntDen),Timestep 7 (IntDen),Timestep 8 (IntDen),Timestep 1 (bg mean),Timestep 2 (bg mean),Timestep 3 (bg mean),Timestep 4 (bg mean),Timestep 5 (bg mean),Timestep 6 (bg mean),Timestep 7 (bg mean),Timestep 8 (bg mean)
Spine: 0,0,[391 332],[387 361],[0.644688],24.146974842724607,147.9527027027027,138.21621621621622,113.76351351351352,144.97972972972974,151.85135135135135,123.69594594594595,116.22972972972973,95.45270270270271,42,24,9,14,24,25,10,12,254,255,255,255,255,254,255,255,21897,20456,16837,21457,22474,18307,17202,14127,14116.733136,13187.737728000002,10854.611856000001,13833.070416000002,14488.718112000002,11802.303216000002,11089.922976000002,9107.507376000001,8.222972972972974,8.452702702702704,8.304054054054054,7.945945945945946,7.628378378378378,8.202702702702704,8.02027027027027,7.216216216216216
Spine: 1,0,[531 281],[526 231],[0.6316200000000001],31.98592636674927,67.89655172413794,90.04827586206896,77.68275862068965,100.43448275862069,83.6896551724138,88.50344827586207,84.71724137931035,77.41379310344827,6,18,11,20,10,14,11,10,153,212,202,251,198,217,237,195,9845,13057,11264,14563,12135,12833,12284,11225,6218.298900000001,8247.06234,7114.567680000001,9198.282060000001,7664.708700000001,8105.579460000001,7758.820080000001,7089.934500000001,6.13103448275862,5.56551724137931,5.144827586206897,5.413793103448276,5.993103448275862,5.744827586206896,5.048275862068966,5.544827586206897
Spine: 2,0,[547 322],[548 355],[0.570636],32.86389418342541,95.46564885496183,99.09923664122137,64.80916030534351,118.80916030534351,88.50381679389314,65.90839694656489,74.01526717557252,57.54961832061068,28,18,4,7,6,4,6,4,202,210,237,249,241,217,235,202,12506,12982,8490,15564,11594,8634,9696,7539,7136.373816000001,7407.9965520000005,4844.699640000001,8881.378704,6615.953784000001,4926.871224,5532.886656000001,4302.024804000001,6.900763358778626,7.290076335877862,6.549618320610687,6.587786259541985,7.190839694656488,6.282442748091603,6.458015267175573,5.9541984732824424
Spine: 3,0,[682 319],[685 301],[0.7753680000000001],41.85683505021742,58.23033707865169,92.10112359550561,151.2078651685393,135.5561797752809,128.17977528089887,121.65168539325843,137.85393258426967,161.13483146067415,8,13,33,31,24,21,31,50,167,214,255,247,244,237,249,255,10365,16394,26915,24129,22816,21654,24538,28682,8036.689320000001,12711.382992,20869.029720000002,18708.854472000003,17690.796288,16789.818672,19025.979984,22239.104976000002,10.640449438202246,12.544943820224718,14.882022471910112,14.387640449438202,14.073033707865168,13.52247191011236,13.769662921348315,21.578651685393258
Spine: 4,0,[729 363],[725 389],[0.6664680000000001],45.39151561939888,94.19607843137256,83.50980392156863,74.7516339869281,81.16339869281046,88.09803921568627,111.62091503267973,112.18300653594771,74.54248366013071,32,18,10,7,10,18,13,13,212,172,179,200,206,236,240,167,14412,12777,11437,12418,13479,17078,17164,11405,9605.136816000002,8515.461636000002,7622.394516000001,8276.199624,8983.322172,11381.940504000002,11439.256752000001,7601.067540000001,8.392156862745098,8.699346405228757,8.61437908496732,8.92156862745098,9.169934640522875,8.562091503267974,8.620915032679738,7.901960784313726
