,type,location,bgloc,area,distance,Timestep 1 (mean),Timestep 2 (mean),Timestep 3 (mean),Timestep 4 (mean),Timestep 5 (mean),Timestep 6 (mean),Timestep 7 (mean),Timestep 8 (mean),Timestep 1 (min),Timestep 2 (min),Timestep 3 (min),Timestep 4 (min),Timestep 5 (min),Timestep 6 (min),Timestep 7 (min),Timestep 8 (min),Timestep 1 (max),Timestep 2 (max),Timestep 3 (max),Timestep 4 (max),Timestep 5 (max),Timestep 6 (max),Timestep 7 (max),Timestep 8 (max),Timestep 1 (RawIntDen),Timestep 2 (RawIntDen),Timestep 3 (RawIntDen),Timestep 4 (RawIntDen),Timestep 5 (RawIntDen),Timestep 6 (RawIntDen),Timestep 7 (RawIntDen),Timestep 8 (RawIntDen),Timestep 1 (IntDen),Timestep 2 (IntDen),Timestep 3 (IntDen),Timestep 4 (IntDen),Timestep 5 (IntDen),Timestep 6 (IntDen),Timestep 7 (IntDen),Timestep 8 (IntDen),Timestep 1 (bg mean),Timestep 2 (bg mean),Timestep 3 (bg mean),Timestep 4 (bg mean),Timestep 5 (bg mean),Timestep 6 (bg mean),Timestep 7 (bg mean),Timestep 8 (bg mean)
Spine: 0,0,[ 26 257],[ 18 220],[0.9147600000000001],1.5622115181252125,23.085714285714285,25.033333333333335,24.833333333333332,23.433333333333334,25.142857142857142,25.266666666666666,27.21904761904762,30.88095238095238,6,7,4,5,5,6,5,5,71,83,89,62,91,64,91,131,4848,5257,5215,4921,5280,5306,5716,6485,4434.756480000001,4808.89332,4770.473400000001,4501.533960000001,4829.9328000000005,4853.716560000001,5228.7681600000005,5932.218600000001,5.838095238095238,5.338095238095238,5.814285714285714,5.447619047619048,4.685714285714286,5.933333333333334,5.661904761904762,6.419047619047619
Spine: 1,0,[ 75 285],[ 91 325],[1.097712],3.9414384074819977,31.50793650793651,34.361111111111114,33.757936507936506,36.48412698412698,37.21031746031746,40.03968253968254,45.45634920634921,46.698412698412696,5,6,7,8,10,7,8,7,96,114,104,110,127,126,160,137,7940,8659,8507,9194,9377,10090,11455,11768,8715.83328,9505.088208000001,9338.235984,10092.364128000001,10293.245424,11075.91408,12574.290960000002,12917.874816000001,5.027777777777778,5.337301587301587,5.325396825396825,5.373015873015873,4.829365079365079,5.587301587301587,5.134920634920635,5.833333333333333
Spine: 2,0,[ 82 249],[ 78.3076112  214.07193569],[1.0105920000000002],5.252818885688338,34.560344827586206,40.19827586206897,36.38793103448276,37.810344827586206,38.9698275862069,38.616379310344826,44.49568965517241,41.8448275862069,8,7,7,9,9,6,8,4,86,130,89,97,99,116,116,143,8018,9326,8442,8772,9041,8959,10323,9708,8102.926656000001,9424.780992000002,8531.417664,8864.913024000001,9136.762272000002,9053.893728000001,10432.341216,9810.827136000002,8.352173913043478,7.2,7.839130434782609,8.347826086956522,6.834782608695652,8.982608695652173,7.01304347826087,7.8304347826086955
