,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 2 (mean),Timestep 3 (mean),Timestep 4 (mean),Timestep 5 (mean),Timestep 6 (mean),Timestep 7 (mean),Timestep 8 (mean),Timestep 1 (min),Timestep 2 (min),Timestep 3 (min),Timestep 4 (min),Timestep 5 (min),Timestep 6 (min),Timestep 7 (min),Timestep 8 (min),Timestep 1 (max),Timestep 2 (max),Timestep 3 (max),Timestep 4 (max),Timestep 5 (max),Timestep 6 (max),Timestep 7 (max),Timestep 8 (max),Timestep 1 (RawIntDen),Timestep 2 (RawIntDen),Timestep 3 (RawIntDen),Timestep 4 (RawIntDen),Timestep 5 (RawIntDen),Timestep 6 (RawIntDen),Timestep 7 (RawIntDen),Timestep 8 (RawIntDen),Timestep 1 (IntDen),Timestep 2 (IntDen),Timestep 3 (IntDen),Timestep 4 (IntDen),Timestep 5 (IntDen),Timestep 6 (IntDen),Timestep 7 (IntDen),Timestep 8 (IntDen),Timestep 1 (bg mean),Timestep 2 (bg mean),Timestep 3 (bg mean),Timestep 4 (bg mean),Timestep 5 (bg mean),Timestep 6 (bg mean),Timestep 7 (bg mean),Timestep 8 (bg mean)
Spine: 0,0,[ 94 218],[102 176],[0.6316200000000001],1.1328372364462405,0,63.66896551724138,41.04137931034483,38.703448275862065,83.28965517241379,57.55172413793103,68.09655172413792,80.32413793103449,57.51034482758621,9,4,5,5,8,10,10,8,173,127,126,201,176,197,227,147,9232,5951,5612,12077,8345,9874,11647,8339,40.214592,25.922556000000004,24.445872,52.607412000000004,36.350820000000006,43.011144,50.73433200000001,36.324684000000005,3.331034482758621,3.793103448275862,3.793103448275862,3.820689655172414,2.972413793103448,2.4827586206896552,3.8137931034482757,3.9172413793103447
Spine: 1,0,[150 245],[155.45041341 215.80393011],[0.7143840000000001],5.1601003632510505,0,90.9390243902439,112.66463414634147,110.1829268292683,99.17682926829268,96.3170731707317,93.26219512195122,102.42073170731707,81.48780487804878,21,17,11,18,19,13,9,13,177,248,230,204,203,209,192,181,14914,18477,18070,16265,15796,15295,16797,13364,64.96538400000001,80.48581200000001,78.71292000000001,70.85034,68.807376,66.62502,73.16773200000002,58.213584000000004,4.858895705521473,4.429447852760736,4.110429447852761,4.699386503067485,3.576687116564417,3.104294478527607,4.533742331288344,4.380368098159509
Spine: 2,0,[161 279],[151 324],[0.5401440000000001],6.32497336468141,0,75.56451612903226,67.90322580645162,61.266129032258064,73.04032258064517,91.83870967741936,69.59677419354838,68.38709677419355,77.81451612903226,14,14,13,11,18,10,11,12,178,179,172,195,226,224,193,189,9370,8420,7597,9057,11388,8630,8480,9649,40.815720000000006,36.67752,33.092532000000006,39.45229200000001,49.606128000000005,37.59228,36.938880000000005,42.031044,2.693548387096774,3.2419354838709675,4.25,3.2419354838709675,3.1048387096774195,2.596774193548387,3.4274193548387095,3.185483870967742
Spine: 3,0,[176 248],[178 228],[0.6577560000000001],6.909567475691023,0,48.2317880794702,50.49006622516556,54.0,141.97350993377484,81.3907284768212,72.03311258278146,74.51655629139073,76.98013245033113,6,6,8,40,10,4,6,6,135,151,171,255,211,213,231,208,7283,7624,8154,21438,12290,10877,11252,11624,31.724748000000005,33.21014400000001,35.518824,93.38392800000001,53.53524000000001,47.38021200000001,49.013712000000005,50.634144000000006,5.23841059602649,5.006622516556291,4.8344370860927155,6.748344370860927,5.046357615894039,3.880794701986755,5.423841059602649,5.211920529801325
Spine: 4,0,[247 278],[247 314],[0.44866800000000007],11.700904440961535,0,49.0,60.349514563106794,59.29126213592233,130.3009708737864,91.22330097087378,65.58252427184466,66.35922330097087,68.7864077669903,10,11,11,24,25,9,9,12,118,158,136,230,206,148,172,158,5047,6216,6107,13421,9396,6755,6835,7085,21.984732,27.076896,26.602092000000003,58.461876000000004,40.928976000000006,29.424780000000002,29.773260000000004,30.862260000000003,3.3980582524271843,3.6019417475728157,3.8349514563106797,3.3689320388349513,3.3009708737864076,3.2233009708737863,3.4854368932038833,3.3689320388349513
Spine: 5,0,[378 264],[373 303],[0.5793480000000001],20.685931971736515,0,34.18045112781955,30.729323308270676,38.92481203007519,88.80451127819549,87.93984962406014,72.17293233082707,67.30075187969925,62.82706766917293,8,6,7,32,26,16,15,14,128,100,126,183,187,160,164,169,4546,4087,5177,11811,11696,9599,8951,8356,19.802376000000002,17.802972,22.551012000000004,51.448716000000005,50.947776000000005,41.813244000000005,38.990556000000005,36.39873600000001,2.774436090225564,3.6165413533834587,3.7218045112781954,3.5789473684210527,2.406015037593985,2.7969924812030076,3.736842105263158,3.7518796992481205
Spine: 6,0,[443 273],[431 306],[0.5270760000000001],25.306765408438377,0,29.727272727272727,25.644628099173552,25.15702479338843,50.52066115702479,32.96694214876033,24.355371900826448,32.917355371900825,61.35537190082645,5,5,5,8,5,6,8,12,74,62,53,140,93,64,69,153,3597,3103,3044,6113,3989,2947,3983,7424,15.668532000000003,13.516668000000001,13.259664,26.628228000000004,17.376084000000002,12.837132000000002,17.349948,32.338944000000005,3.4545454545454546,3.5454545454545454,3.8016528925619837,4.024793388429752,3.2231404958677685,3.6363636363636362,4.380165289256198,4.305785123966942
