,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 2 (mean),Timestep 3 (mean),Timestep 4 (mean),Timestep 5 (mean),Timestep 6 (mean),Timestep 7 (mean),Timestep 8 (mean),Timestep 1 (min),Timestep 2 (min),Timestep 3 (min),Timestep 4 (min),Timestep 5 (min),Timestep 6 (min),Timestep 7 (min),Timestep 8 (min),Timestep 1 (max),Timestep 2 (max),Timestep 3 (max),Timestep 4 (max),Timestep 5 (max),Timestep 6 (max),Timestep 7 (max),Timestep 8 (max),Timestep 1 (RawIntDen),Timestep 2 (RawIntDen),Timestep 3 (RawIntDen),Timestep 4 (RawIntDen),Timestep 5 (RawIntDen),Timestep 6 (RawIntDen),Timestep 7 (RawIntDen),Timestep 8 (RawIntDen),Timestep 1 (IntDen),Timestep 2 (IntDen),Timestep 3 (IntDen),Timestep 4 (IntDen),Timestep 5 (IntDen),Timestep 6 (IntDen),Timestep 7 (IntDen),Timestep 8 (IntDen),Timestep 1 (bg mean),Timestep 2 (bg mean),Timestep 3 (bg mean),Timestep 4 (bg mean),Timestep 5 (bg mean),Timestep 6 (bg mean),Timestep 7 (bg mean),Timestep 8 (bg mean)
Spine: 0,0,[ 21 253],[ 21 227],[0.7710120000000001],0.47012497129076564,0,100.16949152542372,95.5819209039548,109.98870056497175,127.74011299435028,87.37288135593221,96.2316384180791,103.11299435028249,142.63841807909606,11,17,17,17,16,18,15,17,236,206,245,255,228,255,235,255,17730,16918,19468,22610,15465,17033,18251,25247,77.23188,73.69480800000001,84.802608,98.48916000000001,67.36554000000001,74.19574800000001,79.50135600000002,109.97593200000001,10.819209039548022,10.59322033898305,10.903954802259888,11.937853107344633,11.790960451977401,12.31638418079096,12.536723163841808,12.265536723163843
Spine: 1,0,[ 91 253],[167.30701247 153.40500763],[0.8319960000000001],4.8634703276577165,0,101.67539267015707,121.17801047120419,90.1151832460733,137.18848167539267,93.19371727748691,117.26178010471205,104.64921465968587,107.33507853403141,15,11,7,22,12,17,14,16,249,255,219,247,239,254,236,229,19420,23145,17212,26203,17800,22397,19988,20501,84.59352000000001,100.81962000000001,74.97547200000001,114.140268,77.53680000000001,97.56133200000001,87.06772800000002,89.302356,6.280612244897959,4.938775510204081,4.821428571428571,5.622448979591836,4.918367346938775,5.096938775510204,5.591836734693878,5.780612244897959
Spine: 2,0,[144 298],[152 347],[0.60984],8.425835360878382,0,84.17857142857143,90.95714285714286,88.11428571428571,110.10714285714286,128.09285714285716,128.6642857142857,150.75714285714287,152.10714285714286,11,8,21,21,26,28,29,24,187,255,211,239,255,253,255,247,11785,12734,12336,15415,17933,18013,21106,21295,51.335460000000005,55.46930400000001,53.73561600000001,67.14774000000001,78.11614800000001,78.464628,91.93773600000002,92.76102000000002,5.728571428571429,4.7,5.757142857142857,5.085714285714285,5.685714285714286,5.835714285714285,5.821428571428571,5.85
Spine: 3,0,[164 244],[191.63766974 169.10220586],[1.00188],10.65116104326357,0,49.36521739130435,56.756521739130434,41.8304347826087,158.8608695652174,81.21304347826087,76.4695652173913,71.05652173913043,94.54782608695652,8,11,9,22,11,10,11,13,162,211,145,255,223,234,243,255,11354,13054,9621,36538,18679,17588,16343,21746,49.45802400000001,56.86322400000001,41.909076000000006,159.15952800000002,81.36572400000001,76.61332800000001,71.19010800000001,94.725576,8.064377682403434,7.549356223175966,6.570815450643777,7.180257510729613,6.759656652360515,7.579399141630901,7.506437768240343,7.725321888412017
Spine: 4,0,[216 274],[223 310],[0.8015040000000001],13.35955947583536,0,92.27717391304348,75.3913043478261,82.60326086956522,199.46195652173913,115.51086956521739,197.16304347826087,126.34239130434783,155.79347826086956,14,7,8,44,16,47,20,29,253,241,240,255,255,255,255,255,16979,13872,15199,36701,21254,36278,23247,28666,73.960524,60.426432000000005,66.206844,159.86955600000002,92.58242400000002,158.026968,101.26393200000001,124.86909600000001,7.989130434782608,6.875,7.163043478260869,7.831521739130435,6.945652173913044,7.532608695652174,7.179347826086956,7.125
Spine: 5,0,[217 246],[238.72926446 195.78744287],[0.6751800000000001],13.887374632651408,0,133.91612903225806,129.69677419354838,128.4,215.43225806451613,192.28387096774193,191.03870967741935,146.29677419354837,153.81290322580645,37,29,29,47,49,37,31,38,232,236,249,255,255,255,255,255,20757,20103,19902,33392,29804,29611,22676,23841,90.41749200000001,87.56866800000002,86.69311200000001,145.455552,129.82622400000002,128.98551600000002,98.77665600000002,103.85139600000001,11.764705882352942,9.980392156862745,8.816993464052288,9.758169934640524,9.477124183006536,10.006535947712418,9.418300653594772,9.954248366013072
Spine: 6,0,[284 276],[277 307],[0.34848],18.471333146996766,0,139.425,91.3375,80.0875,101.8,124.8625,77.875,80.375,79.975,47,18,23,21,37,23,29,18,241,226,201,197,224,148,142,166,11154,7307,6407,8144,9989,6230,6430,6398,48.58682400000001,31.829292000000002,27.908892,35.475264,43.512084,27.137880000000003,28.009080000000004,27.869688000000004,8.45,8.125,8.675,9.4,9.3875,10.675,9.45,9.7625
